TransactionID,CustomerID,Date,TransactionType,Amount,Discount,Tax,ShippingCost,Total,PaymentMethod,Status,Region,SourceDate
087144f8-65c2-424e-ba45-6de98a6dbf9e,afb9442e-0c77-47e1-a503-99b78225eb62,2024-06-12,Refund,7506.72,747.33,270.75,218.46,7248.6,Pix,Failed,South,2024
6452495c-c614-4bc9-bc74-0dc11500aae1,8403a4dc-53e9-46d3-9044-da99085cc132,2024-12-03,Chargeback,6478.4,25.5,406.66,81.24,6940.8,Debit Card,Completed,West,2024
a422363a-b0e2-4d24-a2ff-8d7dfc06cebd,d973552a-039d-4a20-8e4c-84390d3f6981,2025-01-03,Chargeback,4755.77,257.77,186.51,94.18,4778.69,Credit Card,Completed,West,2024
87a041f9-ddd0-475f-aaed-0c22789eae24,62d7cd82-4b3b-4c25-8792-969917331a6b,2023-10-08,Chargeback,545.63,162.49,232.65,200.2,815.99,Credit Card,Pending,North,2024
e7d2b433-36a3-405c-b496-57f873417e30,9bbfde4b-50c3-4b53-94fc-d36d1f453c1f,2024-09-28,Sale,7430.41,956.48,342.49,56.31,6872.73,Pix,Failed,West,2024
84141946-e013-4b26-8352-a5c180ae7fa4,bbba9254-c4c0-4601-b783-3414c997175c,2025-02-15,Chargeback,3664.35,705.28,430.37,285.54,3674.98,Credit Card,Failed,South,2024
10514381-1a94-4d1a-9e3a-c7300eaebd1c,1201c616-068c-4bff-8a77-75af0353b678,2025-04-20,Refund,2283.72,233.23,207.84,56.64,2314.97,Wire Transfer,Pending,West,2024
a72577aa-0878-42b3-b4e4-935ece79edff,0e3b8325-abe8-4840-9474-c88fea96e40c,2024-06-28,Chargeback,9485.27,207.46,265.98,225.0,9768.79,Credit Card,Pending,South,2024
ef2b0535-afe1-45bd-ac10-5598599e4336,08f0a87a-ecda-4ac9-a393-8d98f757507a,2024-03-14,Sale,7746.35,858.03,487.56,240.78,7616.66,Credit Card,Completed,East,2024
35377d7a-f1ea-4324-a680-2f7b949dee62,81a7e180-84e0-4188-b5aa-a1ea7364011a,2025-03-24,Sale,9624.57,190.23,21.23,112.31,9567.88,Pix,Failed,West,2024
ec800cbb-5d36-4d8e-b8f7-27f18795e119,647a1cb1-41f4-4f35-91fa-54eef02cddd2,2024-09-13,Refund,2599.36,997.06,224.11,46.87,1873.28,Wire Transfer,Pending,North,2024
35db11ee-25df-481e-aa16-0b46f70dab15,b5872e50-c21e-45ac-aaec-bc6670e734ce,2025-01-28,Refund,8366.14,282.3,317.99,49.77,8451.6,Wire Transfer,Pending,South,2024
0b530c34-55de-4219-be69-76e577283467,ba7c9fc7-4f1c-4a2d-a17c-61433b56c170,2025-08-01,Refund,6096.83,84.33,4.21,295.64,6312.35,Debit Card,Failed,West,2024
86372826-cbb0-4667-8959-9ae8450ef2a9,d83462c2-3e77-4b42-8876-70877f037ac4,2024-03-14,Sale,9815.96,690.94,298.39,217.62,9641.03,Debit Card,Pending,West,2024
a72a19f0-65c4-485a-87ac-4aa2cd488f4d,3b62da24-928c-4aba-80d4-2bd166e1ed47,2023-10-05,Chargeback,9465.85,609.64,28.1,135.01,9019.32,Credit Card,Pending,West,2024
4391fa56-2fe6-4fb0-a112-1e5d3dfdd1a8,f82bb285-a2df-4b1e-92e0-75f2d1fdf3a6,2023-12-22,Sale,9731.03,999.82,428.78,77.2,9237.19,Pix,Completed,South,2024
9c058fbd-ae67-42dd-8cdd-cdba4756115b,46bb3af6-9ab8-4051-8df1-e463084d8414,2023-10-09,Refund,9520.09,802.09,403.54,5.67,9127.21,Wire Transfer,Completed,North,2024
68e625c5-4016-4436-8c83-f371662cdf39,930a606b-1b78-4573-b5ee-54141ac953d0,2023-12-01,Refund,126.23,428.84,16.13,201.14,-85.34,Debit Card,Completed,East,2024
1c11a8e7-d81f-4c66-875b-802508de63c0,9342f3eb-f241-4a41-9165-9f1b87f815f6,2024-02-08,Chargeback,7423.8,676.61,24.4,287.07,7058.66,Pix,Completed,East,2024
2b58428b-b681-4877-af5a-bd62ed1fdb8f,860f9df6-1153-45bf-bf70-881b60c23031,2024-03-13,Chargeback,2755.75,817.85,376.81,32.05,2346.76,Wire Transfer,Pending,West,2024
b95595d0-6561-4876-9ad6-25816b09f69e,337d1d2a-1bf5-487a-a4b9-3e103812af8a,2024-10-23,Chargeback,7065.02,513.73,184.77,226.35,6962.41,Pix,Completed,South,2024
a18949ba-532b-4e7c-9dce-5a22be5adcc4,4b360565-59a3-4d2e-8365-d0cdf584be70,2024-05-28,Chargeback,9807.08,272.87,287.51,45.97,9867.69,Credit Card,Pending,West,2024
95e61ba6-7792-419b-a13a-5e324f9d3fa4,8aa3f160-a909-4f18-aeb9-47732037e10a,2023-09-04,Chargeback,441.63,210.11,135.16,237.63,604.31,Debit Card,Pending,North,2024
968595d7-a89f-43f3-b246-767a3f64cb21,cafecbc1-a79d-4fe1-80cc-69efa32cb76a,2024-05-05,Sale,5691.53,295.28,86.48,111.17,5593.9,Credit Card,Pending,South,2024
21dcc0ad-0e41-4fed-b805-271d92204bde,a158a2bb-5bc4-488f-acd6-32f9b5b0a760,2024-11-17,Chargeback,7362.78,848.07,148.04,213.62,6876.37,Credit Card,Failed,West,2024
4c3ee496-e244-472a-a350-1f9b1eea94fb,f76ae8a4-162a-4923-9a83-35cb1158faf8,2025-07-03,Sale,2570.92,380.43,123.36,277.88,2591.73,Wire Transfer,Failed,East,2024
bdc374fc-13d0-40fa-a181-116bab9b4d7b,0ab6a7ed-a7fd-4dd1-953a-8bfbe72a6c39,2024-12-19,Sale,2289.96,286.66,224.15,186.04,2413.49,Credit Card,Failed,North,2024
be885b9f-d44a-4881-9cd7-16de62b1f4b7,99e5dd70-5a76-4315-8175-4cf33241f4f0,2024-01-13,Sale,650.44,805.89,373.34,276.21,494.1,Pix,Pending,South,2024
793c99d1-4fd6-4653-88e8-3622c2041b81,03afc024-bf7c-46cc-9c1d-170e4cdbfa90,2025-03-18,Sale,984.5,31.92,277.06,70.51,1300.15,Pix,Pending,South,2024
0ceab8a7-12a6-4b2f-a14b-4c69ab5d4ef7,a96dca7e-2a82-445d-8b36-ed3193ec3d9d,2024-08-30,Sale,6584.66,593.96,304.59,293.44,6588.73,Wire Transfer,Failed,South,2024
db781942-9c57-49d8-b714-73f02618cd94,d36085f9-1024-4401-885e-2f0c93d151b4,2023-09-09,Sale,5076.85,873.63,235.04,261.85,4700.11,Pix,Completed,East,2024
a6038076-c202-4122-a978-92396d615c08,72cfa214-9091-4ba1-9042-6c912e72efd7,2025-02-06,Refund,349.22,410.08,162.37,32.27,133.78,Credit Card,Completed,West,2024
43773434-5de2-41a8-bcd7-d844a6319b8e,d2080947-bd03-4d8f-9ff6-860d9f1730cd,2024-06-07,Sale,9698.13,269.32,71.75,124.06,9624.62,Debit Card,Pending,North,2024
bf8c0f0d-9645-4dda-9521-903d4b337700,aee8e8a2-ba8b-426c-894e-539a96f1cfa7,2023-11-29,Refund,6577.66,491.71,177.28,278.11,6541.34,Debit Card,Failed,East,2024
43e3171a-cbd3-4f4e-81f0-ebf70b6446f2,23b7b8bb-c587-4378-82a5-28e23a6fdb21,2024-08-02,Refund,5178.91,717.48,332.6,23.43,4817.46,Pix,Pending,East,2024
ddeb5f4d-7704-46f8-bd41-8f9532caef2a,b5af9736-8ad0-45ae-8ecd-6d693f350134,2023-11-27,Sale,2763.61,516.61,366.89,136.13,2750.02,Credit Card,Failed,West,2024
a905266e-9e31-44bd-aabd-b1ef087a9725,fcbcdcb9-6b32-448f-adeb-efda7299bb11,2024-01-30,Chargeback,6598.08,7.64,234.59,217.08,7042.11,Wire Transfer,Pending,West,2024
e0f3a0e9-ecb4-4e6e-b559-d5ee6a1882ce,6e21fa38-da42-42e2-a3a1-e21177dfe63b,2024-04-23,Sale,3673.47,78.32,322.5,10.03,3927.68,Pix,Failed,South,2024
34a1347b-02b7-4d04-9484-a6cd086af9a3,63225384-a1fc-43c3-be66-098409493c74,2023-11-24,Sale,7039.82,721.33,105.27,225.85,6649.61,Credit Card,Completed,West,2024
d3b389ac-c74c-416e-a9de-a439524666a6,ba587f10-d76f-42d6-aa52-52c8d4d608b4,2024-06-06,Refund,6841.59,399.95,430.03,108.36,6980.03,Credit Card,Completed,West,2024
f3072cbd-3cd7-452e-ab1a-bf54d4febcb2,51f76592-f01b-4963-93c5-e8ca8609e0dd,2024-03-04,Sale,972.8,784.78,432.97,74.81,695.8,Debit Card,Failed,South,2024
faf8fbd1-2fd5-45b1-9149-1965737b86b2,122f4327-d668-4569-becf-7c8be5722166,2025-02-11,Refund,9097.14,649.49,160.16,172.79,8780.6,Pix,Completed,South,2024
aae46e40-65a1-411d-8633-f355c0c5364a,f2f0d3b7-c7f6-4583-b3b7-178be4ed2829,2025-04-13,Chargeback,4895.39,581.52,273.86,163.3,4751.03,Wire Transfer,Pending,North,2024
fb6efae8-5353-400f-8588-fef644bddc5a,a5cd6b4b-0446-41ae-8f4b-4685d4d9c926,2024-01-17,Refund,3959.8,901.38,303.33,262.18,3623.93,Debit Card,Completed,East,2024
0275c36f-65b0-4cc3-8ef9-80dcfda3eb86,d16f6817-9ca5-46d6-906d-c63b36634891,2024-05-30,Chargeback,9556.85,21.32,236.22,202.8,9974.55,Pix,Failed,North,2024
e5af66b6-c291-4d42-898c-00f04b4a8a3a,37c629a4-8cd4-49a2-b86b-203ef94941a0,2023-10-16,Refund,4410.18,155.03,455.57,126.56,4837.28,Debit Card,Failed,North,2024
161fbab8-df50-48c9-9b76-a06de3dc57a1,4a4a52c1-4969-4421-b60c-f9e488a40b0d,2023-11-02,Refund,7226.15,624.38,369.86,195.04,7166.67,Pix,Pending,West,2024
0807f020-97d9-4964-95cc-456015c45f58,31c5cc14-a708-42b0-b320-f238ab4b85d4,2024-02-14,Refund,6568.61,65.83,336.26,225.04,7064.08,Pix,Completed,West,2024
c0b3098d-51fa-4314-a793-d952e952584b,82b251f1-1994-47eb-872e-1da90577027d,2025-05-26,Chargeback,1693.14,644.97,260.05,281.2,1589.42,Pix,Completed,North,2024
2d0a8170-3c3d-4558-bb67-8ca0649651d7,293c8915-3d23-41be-a84f-c29332514a46,2024-09-13,Sale,9911.87,984.12,42.42,211.28,9181.45,Credit Card,Pending,East,2024
677d89a2-ac5c-465b-afa6-92d2dc896d32,aa1d4812-9187-4942-8198-1ea6b0c9eab0,2025-04-16,Refund,4662.86,878.81,53.91,163.16,4001.12,Wire Transfer,Failed,South,2024
c2b0ebec-123f-446c-9aee-86167c37460c,df628f0b-9f9c-4f6f-a236-2afd345bfbb2,2025-06-24,Refund,3978.09,590.92,149.5,111.89,3648.56,Credit Card,Failed,North,2024
7dcb6a69-d071-4f17-93b2-19a61d88227e,b4a51555-729d-43e7-91a6-5edeaf201ad1,2024-09-25,Sale,9200.15,893.98,105.76,267.45,8679.38,Wire Transfer,Completed,East,2024
2e0130f3-1d32-4e92-9637-8f6a8238dd16,c08a5124-6284-4fe8-ae2c-1b81022e983f,2024-08-10,Chargeback,5315.92,116.27,476.27,237.76,5913.68,Debit Card,Completed,South,2024
2bde9804-b61f-49f4-9a4f-dddc58fefb04,2ab64bad-8282-46bc-be0b-087a61c2d66b,2023-09-21,Sale,7065.52,454.69,204.91,23.15,6838.89,Credit Card,Pending,East,2024
cbe87925-2db5-422b-b440-3cd8ae7b5e8c,1f56278d-78cf-4ea4-8121-54e0e0a10e5c,2025-02-07,Sale,8470.15,428.68,438.3,209.86,8689.63,Wire Transfer,Pending,South,2024
67c9af9f-13c1-43b7-94eb-98ecf7b094ac,8f2a61c0-4f15-4435-aef3-9e935926f91b,2024-04-12,Sale,2393.17,336.45,409.04,161.62,2627.38,Credit Card,Pending,North,2024
23bdee65-f1b2-45e2-8a8a-149c98cb7162,1e021d08-5361-4570-8d09-d7511470b624,2024-08-06,Refund,1736.19,0.2,406.29,31.09,2173.37,Pix,Completed,West,2024
e15dd4ee-2178-47be-a555-5acdc3443ba8,ddfbb48e-d32c-4af0-b927-c2d838f344d1,2023-10-26,Sale,731.64,891.03,107.85,169.49,117.95,Credit Card,Pending,West,2024
ec8eba6a-245c-47d2-9b5f-9f09d91c31a0,784ba064-d00d-41df-93e2-c5ee1afe14f8,2025-07-03,Chargeback,8976.48,777.71,223.66,57.75,8480.18,Wire Transfer,Failed,South,2024
41daf25b-8bd9-4309-bf2b-d1d759206dbd,5753a760-0e75-4fbe-aa3a-e8648265133c,2025-05-24,Chargeback,2043.65,652.86,158.98,212.44,1762.21,Pix,Failed,West,2024
5491c0f7-716d-4197-8d4d-2f4d1218abe9,67ef1243-72f6-4b54-9446-ff77700e0065,2024-07-08,Refund,3112.15,128.97,485.21,83.54,3551.93,Credit Card,Pending,East,2024
f77622ee-7a78-4e9b-9c6f-234dca679742,124c3f25-7e48-4266-b3cb-3761d79b788e,2023-12-11,Sale,2893.78,378.21,438.37,45.1,2999.04,Pix,Completed,West,2024
7d6dfa03-162d-45c4-a3e8-393aedcb6296,b44ffb05-fccf-4f73-a2f7-e75997c9522b,2025-05-19,Chargeback,3080.65,924.33,124.96,24.59,2305.87,Debit Card,Completed,North,2024
7c0c5281-adfc-424b-9fd6-801567bc21bf,aa366c3a-d013-4e67-9fb4-e0bdc8408d88,2024-12-02,Chargeback,6697.21,616.93,156.76,147.24,6384.28,Debit Card,Pending,East,2024
422378ad-ab7d-4703-a8ed-b2f8296b7e4f,22808829-9b55-4dd2-8d7b-e55d8f05d5d9,2024-09-04,Chargeback,9543.43,603.41,264.45,59.89,9264.36,Pix,Pending,West,2024
5d31be20-edd9-41e1-a9eb-2be0dce26a5c,3a48815a-dfe3-4280-888a-e658c363a714,2024-03-12,Refund,3328.06,913.13,139.3,256.54,2810.77,Wire Transfer,Failed,East,2024
d179580c-e5ec-4e5b-8553-5feed734fda5,87d9bb93-27f5-47f6-abff-7ffb0f1f928f,2024-08-28,Chargeback,4106.09,559.83,412.26,0.9,3959.42,Debit Card,Failed,West,2024
e0683eaa-dcd4-4551-ba13-8636853cffe7,71a4268e-fdb0-49d1-bb89-7092f85a0197,2025-02-27,Refund,7722.91,597.62,409.62,253.09,7788.0,Wire Transfer,Failed,West,2024
03997d52-6ed1-4205-af9d-88133c4d336e,4512aa6e-7017-4842-8dc7-9d1f51d0a242,2024-05-24,Chargeback,4351.76,345.72,362.17,156.33,4524.54,Pix,Failed,West,2024
375eaba3-8f43-4702-95d6-aa947fe922e1,9fce91c3-80e4-48e6-9b86-8adc08933949,2025-07-19,Sale,9264.13,371.44,344.66,276.64,9513.99,Wire Transfer,Completed,North,2024
485ab508-a9b3-42ce-bf40-abae3c2265fb,3cfc7354-2f8a-42c0-a87c-4905c09d62be,2024-03-29,Sale,5057.02,685.61,273.65,61.38,4706.44,Credit Card,Failed,South,2024
bbab11d5-3376-46ff-8386-d7370c32dc94,358f0fc8-034f-4ced-9601-83c2adf8a9c2,2024-09-02,Chargeback,3509.96,320.44,173.56,30.68,3393.76,Pix,Failed,West,2024
78ceb8cd-31cb-4704-8d79-fe0ed04ad57b,701a9eaf-60c9-49b5-8351-51986aead437,2024-08-24,Sale,9717.15,559.11,418.47,187.49,9764.0,Pix,Failed,South,2024
d9ac1180-6472-4dcc-b7d8-17e182e0edf6,1c5b0b3f-7b6f-49b4-87a5-32057d2236af,2023-09-11,Refund,4286.53,279.2,429.42,212.02,4648.77,Debit Card,Failed,North,2024
d54cd653-5a07-4176-9cc5-46c8a2b0c2d2,2b749593-a4b6-414f-9f35-bb449839e643,2025-03-03,Sale,2350.19,166.13,24.75,111.78,2320.59,Wire Transfer,Failed,North,2024
da1615fa-2eb8-4ad9-9388-984aa26fcc48,78dec02e-98db-480d-8276-a38d442b7a2c,2025-04-21,Sale,1818.12,454.4,199.31,4.1,1567.13,Credit Card,Completed,East,2024
67e35273-85bf-4d22-aa26-5f8d639986c3,60c4f0a4-2cca-49cb-adc6-da13a9926808,2023-09-17,Sale,9952.05,217.45,13.31,122.09,9870.0,Pix,Completed,South,2024
060a5ec3-8485-47a3-a4fa-a3d661ee5c12,e164d172-c02a-4cc7-9773-567b52d95cce,2024-10-22,Refund,7542.23,898.49,419.74,70.14,7133.62,Wire Transfer,Pending,West,2024
7b3869d2-05aa-425d-b1ce-b3828ac6b1b2,ec65d11e-3078-4642-906b-c3b277202dd8,2024-07-07,Refund,4116.16,303.61,88.55,104.24,4005.34,Pix,Failed,South,2024
55fda441-6ac5-4d2a-9e85-365996be4e38,d76e5aa5-9381-47e2-8824-4d0767a5e874,2024-02-22,Refund,8272.32,597.4,336.93,152.03,8163.88,Pix,Failed,West,2024
0ca982c7-0676-476d-8d04-979b3d13af9e,423e5555-f2b1-4b9b-ba04-166d6a097adb,2024-06-22,Refund,5490.72,263.44,178.69,210.7,5616.67,Debit Card,Pending,South,2024
7c0aae61-24a3-4914-8fc2-d1ad2fb8f0da,b1c326c0-1841-405e-9d0d-929cb2b103ab,2023-11-07,Sale,3208.03,258.02,408.03,288.97,3647.01,Wire Transfer,Pending,North,2024
9dac7a69-0376-44ae-9d56-24c1ffaf473d,3a97d804-50fc-4476-8f26-1681bebeea42,2024-03-02,Sale,7446.69,350.64,254.84,43.2,7394.09,Pix,Failed,East,2024
a8b51d7e-68bf-4290-b121-e75933a37ae6,2d7d9f25-c3f8-43cc-9b3c-f9fe73de1685,2024-05-25,Chargeback,7471.65,915.87,162.2,203.97,6921.95,Credit Card,Failed,South,2024
786827f2-47e9-413f-8408-9e6dd0703ce6,4cea2f3d-b81b-4be9-b182-d2485afe621d,2024-10-26,Chargeback,5026.68,391.5,161.94,69.96,4867.08,Wire Transfer,Pending,South,2024
27c78900-9e69-44de-8177-5527dfac679b,ad8c5971-4c13-46e8-8e87-f4f5f8f9d0ca,2024-11-23,Refund,499.33,821.27,163.46,66.21,-92.27,Pix,Failed,North,2024
e51082a7-3c1f-41e7-8920-99778f70c4f3,84a94794-d2d7-4444-b2fa-7c48cf958494,2024-03-12,Refund,816.37,197.3,394.29,190.07,1203.43,Wire Transfer,Pending,South,2024
16455819-cd3d-401a-b3dd-d9b638dc963a,db2758c1-fbac-42ab-a56e-73158826e7b4,2024-09-10,Chargeback,7898.06,48.17,355.56,232.8,8438.25,Debit Card,Pending,West,2024
1c88b791-aea5-43bf-a45a-f1fa43ce2906,6b54afc4-b865-404f-a3b6-015b52b93b49,2024-02-14,Chargeback,8243.59,781.68,159.61,293.34,7914.86,Credit Card,Failed,North,2024
49e731e9-78e6-4905-8df2-2607374687fd,9a81d73f-f2b9-4927-97f8-6146a79a19eb,2025-04-24,Sale,6798.98,541.87,245.1,230.65,6732.86,Pix,Completed,West,2024
7fb2bff1-2d32-44bb-92f2-d6e07317508a,b50acebf-0c6c-410d-b796-91bb92cd4a06,2025-04-13,Refund,8398.73,503.73,38.08,47.19,7980.27,Credit Card,Pending,East,2024
942b3767-3a48-4c5e-9198-f5eed3ecdff3,5d845251-8547-4957-90fd-c10f1cccec5d,2024-09-09,Sale,7208.9,272.21,413.75,67.62,7418.06,Debit Card,Pending,South,2024
af6bcc50-24d5-4a30-a180-01e42ce898c9,eced079e-c30b-47f7-9aae-b709f2c26922,2025-06-13,Refund,8974.5,72.32,132.98,228.42,9263.58,Wire Transfer,Completed,East,2024
b410f21f-b94a-4812-bd46-c0d5685b1640,508e7f13-1cba-4396-91a5-b29a1a5fe46b,2025-07-01,Chargeback,1546.46,482.86,444.61,158.1,1666.31,Credit Card,Pending,North,2024
dfc0bf10-4740-443d-9f42-0db480d87ed8,e4a5c9c4-79f0-41d3-aeca-b5d0bc5e4371,2024-12-09,Chargeback,3908.03,867.23,298.4,88.62,3427.82,Pix,Completed,North,2024
2865c565-4291-4a52-93e6-01ac92116260,8b1f48b9-3b72-4f18-898f-89a93fe97204,2024-05-07,Refund,4667.9,120.02,283.91,141.53,4973.32,Debit Card,Completed,East,2024
bdce2975-6aa5-4f33-92bf-00997fadd0bc,51dc3fb5-1316-4e55-9825-4828dd567eaf,2024-06-17,Refund,3011.75,929.17,81.36,274.47,2438.41,Debit Card,Pending,North,2024
3f129d60-9c59-47f6-a03f-074ee0414805,bc6c5e7c-496e-4277-ad85-efcc75bf169d,2025-02-19,Sale,7267.4,274.73,34.77,226.68,7254.12,Wire Transfer,Failed,West,2024
3f1dbe2a-c2c7-42ee-ba99-7a53ba9b7322,097de460-fe41-4eb2-be93-f9de6ba3414c,2023-09-11,Refund,9128.77,532.19,276.31,135.21,9008.1,Debit Card,Completed,South,2024
92f8bc43-bb20-4cd6-a52d-2813f09c8858,a938866d-0f6e-4f5d-9e46-e609a6257b1d,2023-11-11,Sale,4154.2,66.51,233.99,294.17,4615.85,Pix,Completed,North,2024
36da2641-82c1-4923-b74a-57c7df45729a,d8af0727-dd9b-4582-803b-657669e8c1b5,2024-07-10,Sale,9418.34,425.05,59.84,238.46,9291.59,Wire Transfer,Failed,North,2024
079f99af-4f33-4567-8083-564a242cd80e,f8764c84-025d-48b8-8834-ed4cfd6a6562,2025-04-25,Sale,5191.85,125.9,417.79,1.76,5485.5,Debit Card,Pending,West,2024
cc573227-2c82-4cdb-b8a9-0407add5fbf6,81067649-33c8-4423-8b6a-a7019bc7f652,2024-07-01,Chargeback,5249.03,47.97,208.62,33.71,5443.39,Credit Card,Failed,South,2024
c82fdccf-15e1-4488-83db-0c3beaa36268,11558070-fe13-49a4-b5a3-03aabc3835c6,2024-09-01,Refund,6022.18,966.56,130.23,166.19,5352.04,Debit Card,Completed,South,2024
587ad8e9-d43a-4225-9df7-a72ffdfc8b51,42596a86-392c-457e-9538-73c8dc06f2d6,2024-04-26,Chargeback,2719.89,730.09,394.14,104.99,2488.93,Wire Transfer,Completed,South,2024
a170a0c6-1ad5-45b4-8099-7a239c999061,0f7f0d86-b3da-4bee-92d8-2a776f153e8f,2024-10-11,Refund,3864.44,719.06,456.53,243.77,3845.68,Pix,Pending,East,2024
eb90287e-6a9c-4812-aac5-7e20e8f45672,51ee075a-7c20-4d12-8268-2e392d6f29a6,2025-07-21,Sale,5554.71,90.55,152.98,268.71,5885.85,Debit Card,Completed,West,2024
06843d56-804d-4d33-aa2f-e74b13473e04,0d3702ba-6da6-471e-b3fc-752d82575b1b,2025-03-21,Sale,9422.73,929.35,387.97,72.2,8953.55,Credit Card,Failed,North,2024
d1a0c29d-8194-4d55-8ca7-43fd96eb1756,4c980eec-a027-49a4-abf7-250d3fa5d42d,2024-06-24,Chargeback,6444.79,469.47,326.26,228.99,6530.57,Pix,Failed,South,2024
88c5402b-998c-4b88-87e3-4c0dc04c2016,58171b35-e663-474d-bedc-140fbf1e2b91,2024-07-26,Sale,3364.51,852.28,494.86,160.62,3167.71,Debit Card,Failed,North,2024
43451edb-0ff9-4a14-b94c-fcf48fb1d3a5,3db51e16-b02a-4367-b3e7-754860776e15,2025-04-08,Chargeback,154.16,12.6,102.0,117.59,361.15,Wire Transfer,Completed,North,2024
3b2afaf6-3536-4a95-9ffe-17f604f83fca,8a5ce7c2-c705-4e8d-b4e1-b06ddaa6f86e,2024-07-14,Refund,9817.57,298.21,480.34,236.03,10235.73,Pix,Failed,North,2024
7005fe0c-2d4f-4c5d-b922-183f64df935c,4cf79d96-3e84-497c-a696-3ba493fd4ccd,2024-09-20,Refund,4955.2,996.05,157.64,169.48,4286.27,Pix,Completed,West,2024
c717fa7d-44c8-4fb4-beca-7fdb25870e9f,5c0c7c79-e2bf-475a-b8b8-bb209fa8b479,2024-11-18,Chargeback,9388.03,427.84,205.98,190.59,9356.76,Debit Card,Completed,West,2024
2084a7a3-d43d-453e-944d-a3164d5881c8,522e9584-c4f1-49d2-8765-c1f0236e9f2d,2024-04-22,Sale,5515.99,888.49,179.41,18.68,4825.59,Pix,Completed,North,2024
9a2febff-5c01-4cae-bbe1-21bb2f889ec3,13bed02f-56c8-4221-8db8-80a473bae147,2024-02-03,Refund,6074.38,328.0,134.23,175.76,6056.37,Credit Card,Pending,West,2024
7d10098b-63c3-4e60-a2d6-83b2424d47da,dfb0aef2-e171-4e4d-9d13-475151194e38,2025-02-27,Chargeback,7133.53,525.33,346.61,90.21,7045.02,Pix,Completed,East,2024
b0836426-2244-42fc-8c19-36423b89aa26,da6d46d1-7873-44ab-b8f3-9f1a565594cf,2023-11-22,Refund,3243.71,854.22,294.57,147.99,2832.05,Credit Card,Completed,West,2024
7bfffc1b-b4c0-4d88-b5fb-e14cb42823dc,a351de16-f3e3-4422-b045-ef2887cc9f07,2024-04-02,Sale,7004.89,605.82,152.85,66.6,6618.52,Credit Card,Completed,East,2024
25cfeecc-e549-40e0-af74-560f2df06041,8910ec5c-313f-471e-a705-8dfa222b88d5,2024-11-30,Chargeback,5291.58,725.19,66.11,184.34,4816.84,Credit Card,Completed,West,2024
ff25b9d2-50bc-469c-8ceb-287e1a16afe7,a3cc4e45-d2ea-488d-81ef-34ff8b3e13a9,2024-07-22,Chargeback,6741.18,228.83,158.69,44.24,6715.28,Wire Transfer,Pending,East,2024
51f12775-2560-45c5-bcf4-f2fb592aa26c,f625ccca-2a8b-4b9f-8dd9-630833d8fd67,2025-03-25,Refund,8366.54,155.89,190.62,36.87,8438.14,Credit Card,Pending,West,2024
6471262f-18a9-4290-86f2-e52c0cd8e5f9,bd2e2920-ad5f-4634-bed0-955144f3b3b7,2024-04-25,Sale,1883.08,230.31,190.33,56.52,1899.62,Debit Card,Completed,North,2024
300658ed-9416-4bf7-9d76-92169e55f97e,76c7de99-2535-4142-a872-7d9edfb50929,2025-04-19,Refund,6154.83,493.05,178.63,245.24,6085.65,Credit Card,Failed,East,2024
911322f9-2f97-4d0e-9fae-6b2dc6fe262e,aa43816e-1c2f-4ffb-a0a6-343216b349cf,2024-01-22,Refund,568.51,800.96,24.36,10.06,-198.03,Debit Card,Failed,South,2024
40ec1632-714d-401d-a858-76ffeeae1467,63c24fd0-abf5-412c-bf58-4c3b867c564c,2024-11-26,Sale,1066.05,353.99,232.02,218.87,1162.95,Wire Transfer,Failed,South,2024
b4621383-15d9-4262-98ba-f38f5c8ab5a0,edff0b3b-b71b-4d2d-a923-f2d1c5dcad93,2024-01-17,Chargeback,6762.21,564.82,418.1,16.95,6632.44,Debit Card,Pending,North,2024
d09795e3-5697-4811-a506-986faa441b64,a1c6a354-e8c6-4677-82e1-3537b02214a6,2023-09-09,Refund,755.83,804.81,90.18,177.56,218.76,Debit Card,Pending,West,2024
c807607d-c7db-4592-bd1a-b6b5b3caa376,76730d11-ef7e-401b-947b-3f4a60b9b40c,2024-01-31,Chargeback,5973.81,238.78,72.83,232.07,6039.93,Pix,Completed,North,2024
8bf0fdd9-0114-4320-ac0d-a10f1188f833,7b3d214c-403d-4ce6-bc5f-c875f565b856,2024-12-18,Sale,2239.13,882.98,235.93,69.32,1661.4,Credit Card,Failed,North,2024
f589071e-c660-49d3-ac69-dba066239332,2e0b847f-ce30-477f-b92c-bf8a6affdcb0,2024-06-06,Refund,3075.64,953.08,185.3,58.78,2366.64,Debit Card,Failed,East,2024
c8842e31-97c7-4934-954f-75204bd1fc39,37318eda-ff66-4f94-a46b-a2a0f3e27bb3,2025-08-01,Refund,1339.88,38.97,280.64,86.75,1668.3,Debit Card,Failed,West,2024
39886ea8-1b32-4860-a0f5-80bb53328859,3588bdf7-064b-4b81-b82a-22a2a1f1c440,2023-10-05,Sale,2524.24,59.11,473.54,209.88,3148.55,Pix,Completed,East,2024
6d149625-6cdc-4693-94c0-73a83304f93e,a6c59759-5833-40f2-8e77-63a6af3d58ee,2025-06-17,Sale,8221.85,90.96,380.44,76.45,8587.78,Pix,Pending,West,2024
f3081b5a-0130-4301-b8b7-8255d0377baf,8f6d9e14-7836-4506-8773-b37ffe5b0a42,2024-11-25,Chargeback,6406.84,776.77,343.53,150.53,6124.13,Credit Card,Failed,East,2024
